username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,Search_Term
,3/19/2017 15:33,0,0,(News Observer) #East #Idaho man dies in farm equipment accident : A Rexburg father has died after he became.. http://www.inusanews.com/article/1647421701/east-idaho-equipment-accident …,,,#East #Idaho,8.44E+17,https://twitter.com/inusanewscom/status/843561056853094400,Farm Equipment Accident
,3/19/2017 13:53,0,0,East Idaho man dies in farm equipment accident http://dlvr.it/NgJZZM  via @WashTimes,,@WashTimes,,8.44E+17,https://twitter.com/Chris_1791/status/843535867104772096,Farm Equipment Accident
,3/19/2017 13:51,0,0,Rexburg Standard Journal East Idaho Man Dies in Farm Equipment Accident U.S. News & World… http://goo.gl/IhKVW3 ,,,,8.44E+17,https://twitter.com/Idaho_Guide/status/843535357434040320,Farm Equipment Accident
,3/17/2017 22:31,0,0,Rexburg Man killed in farm equipment accident http://svine.ws/2Z9 ,,,,8.43E+17,https://twitter.com/svi/status/842941593183174656,Farm Equipment Accident
,1/21/2017 16:15,0,2,I like to imagine he's overcompensating for a tragic childhood accident to his manhood involving farm equipment & a pheasant.,,,,8.23E+17,https://twitter.com/kaleinmyteeth/status/822930700877733888,Farm Equipment Accident
,1/6/2017 10:00,0,0,Heavy Equipment: Amazing Farm Equipment Agricolture Tractor Modern Machine 2016 Accident: http://youtu.be/O_65Dplv1T4?a  via @YouTube,,@YouTube,,8.17E+17,https://twitter.com/janeltrotter231/status/817400372163702784,Farm Equipment Accident
,11/21/2016 12:54,0,0,"I just clicked on a sprite ad by accident and there were over 20 comments saying black people are farm equipment"" ON A SPRITE AD""",,,,8.01E+17,https://twitter.com/FinnCruise/status/800774474366910464,Farm Equipment Accident
,11/18/2016 8:23,20,35,Accident in Newman IL. No injuries but a good reminder to slow down for farm equipment. #farm #AgSafetypic.twitter.com/FlNc4N3saK,,,#farm #AgSafetypic,8.00E+17,https://twitter.com/ShaunPTyson/status/799618957888000000,Farm Equipment Accident
,11/16/2016 10:07,0,2,Watch out! Farm equipment still on roads. Via @keyc State Patrol Investigating Accident w/ Combine in Eagle Lake http://ow.ly/2RH8306etBl ,,@keyc,,7.99E+17,https://twitter.com/MNagriculture/status/798920421613547520,Farm Equipment Accident
,11/13/2016 22:32,1,9,I'm going to get in an accident someday from gocking at either Christmas lights or farm equipment...,,,,7.98E+17,https://twitter.com/cnrhamilton/status/798020828163997696,Farm Equipment Accident
,11/9/2016 16:06,0,0,Man airlifted to hospital after farm equipment accident http://cbs2iowa.com/news/local/man-airlifted-to-hospital-after-farm-equipment-accident …,,,,7.96E+17,https://twitter.com/cbs2iowa/status/796474011731562496,Farm Equipment Accident
,10/20/2016 14:48,0,5,People who pass farm equipment in no passing zones are asking to get in a car accident,,,,7.89E+17,https://twitter.com/Kaaaacccciiii/status/789191497253920769,Farm Equipment Accident
,10/17/2016 1:49,0,2,I hope whoever invented this dies in an accident involving farm equipment. (RT via: @3wombats)https://twitter.com/ladyaimless1/status/787898410179231744 …,,@3wombats,,7.88E+17,https://twitter.com/BernardisCloset/status/787908322976423936,Farm Equipment Accident
,10/16/2016 16:01,0,0,When we drive in rural areas,,,,,,Farm Equipment Accident
,10/14/2016 10:38,0,0,Labadie man killed in farm equipment accident http://www.stltoday.com/news/local/crime-and-courts/labadie-man-killed-in-farm-equipment-accident/article_1dcec15c-580d-5aaf-a552-16554deba0b7.html?utm_source=dlvr.it&utm_medium=twitter …,,,,7.87E+17,https://twitter.com/stltoday/status/786954231961878529,Farm Equipment Accident
,10/6/2016 19:14,0,0,Man dead following workplace accident on Surrey farm: The worker became trapped in a piece of farm equipment and… http://dlvr.it/MPl2ZJ pic.twitter.com/RGu5tpr9sb,,,,7.84E+17,https://twitter.com/POLSEdmonton/status/784184997531963393,Farm Equipment Accident
,9/17/2016 7:14,0,0,Co. 34 Unit 14 Farm equipment accident w/ entrapment Grange Hall Road,,,,7.77E+17,https://twitter.com/BedfordCountyFW/status/777118623714246657,Farm Equipment Accident
,9/1/2016 12:24,2,0,BREAKING: FATAL ACCIDENT on I-22 near New Albany. Involves farm equipment. East bound lanes blocked. pic.twitter.com/tsVenielJH,,,,7.71E+17,https://twitter.com/wtva9news/status/771398289698664448,Farm Equipment Accident
,8/8/2016 13:39,0,0,Please be carefull when following a piece of farm equipment down the road. They can not put food on your table if involved in an accident.,,,,7.63E+17,https://twitter.com/Asmodel1/status/762720009055526912,Farm Equipment Accident
,8/4/2016 19:55,0,1,Man dies in farm equipment accident in St. Joseph Co. http://wndu.com/a?a=389235512 ,,,,7.61E+17,https://twitter.com/WNDU/status/761365063219474432,Farm Equipment Accident
,8/4/2016 18:11,1,1,South Bend farmer dies from farm equipment accident: http://wsbt.com/news/local/south-bend-farmer-dies-from-farm-equipment-accident?8943 …,,,,7.61E+17,https://twitter.com/WSBT/status/761338764849475585,Farm Equipment Accident
,8/3/2016 9:28,0,0,Former sheriff of #HokeCounty dies in farm equipment accident in #GuilfordCounty Tuesday night. @NewsandRecordhttp://www.greensboro.com/news/local_news/guilford-county-officials-investigated-equipment-accident-tuesday-night/article_a9f1dac7-1c3f-5f01-a440-cca48dc1527c.html …,,@NewsandRecordhttp,#HokeCounty #GuilfordCounty,7.61E+17,https://twitter.com/_snewell_/status/760844780448325632,Farm Equipment Accident
,7/25/2016 17:46,1,0,#BREAKING: Child involved in accident with farm equipment in Clark Co.,,,,,,Farm Equipment Accident
,7/11/2016 10:35,0,0,Man dies during farm equipment accident http://ponews.co/29sKFln ,,,,7.53E+17,https://twitter.com/PONews/status/752526653650337792,Farm Equipment Accident
,6/25/2016 6:20,0,1,"and that couple need to die in a horrific farm equipment accident"" #ChipandJoJorule""",,,#ChipandJoJorule,7.47E+17,https://twitter.com/Gtwodagee/status/746664394193539072,Farm Equipment Accident
,6/20/2016 16:29,0,0,NRD board member Scott Japp is dead from a terrible farm equipment accident. You can discuss how controversial he... http://fb.me/7SdlyEeSI ,,,,7.45E+17,https://twitter.com/councilwoman/status/745005604461285376,Farm Equipment Accident
,6/19/2016 22:02,3,0,Papio-NRD's controversial board member,,,,,,Farm Equipment Accident
,6/16/2016 5:18,0,0,Pennsylvania State Police say a man was killed in a farm equipment accident. On Monday the victim was unloading... http://fb.me/5gXpNOvsH ,,,,7.43E+17,https://twitter.com/amandamanganarc/status/743387333739880448,Farm Equipment Accident
,6/13/2016 7:49,0,0,Motorcyclist dies in accident involving farm equipment in northeast Missouri http://www.kttn.com/motorcyclist-dies-in-accident-involving-farm-equipment-in-northeast-missouri/ …pic.twitter.com/erR9Q4QNYz,,,,7.42E+17,https://twitter.com/KTTNRadio/status/742338082209308672,Farm Equipment Accident
,5/28/2016 14:40,1,0,Serious accident on Route 9 south of Chazy hamlet. Reportedly involved motorcycle and farm equipment.,,,,7.37E+17,https://twitter.com/EditorSuzanne/status/736643371985457152,Farm Equipment Accident
,5/26/2016 1:20,0,1,my grandfather was a farmer,,,,,,Farm Equipment Accident
,5/6/2016 8:27,0,1,The accident I was talking about. Accident involving train and farm equipment in Atalissa http://kwqc.com/2016/05/05/accident-involving-train-and-farm-equipment-in-atalissa/ … via @wordpressdotcom,,@wordpressdotcom,,7.29E+17,https://twitter.com/iowa_redneck/status/728576896057794560,Farm Equipment Accident
,5/6/2016 6:29,0,1,Eastern Iowa man injured in accident at train crossing: A man driving a piece of farm equipment has been hosp... http://bit.ly/24xct1X ,,,,7.29E+17,https://twitter.com/KTTCNews/status/728547162649464832,Farm Equipment Accident
,4/24/2016 21:55,0,0,Farm Accidents | Norfolk NE Farm Equipment Accident Lawyers http://www.greatadvocates.com/farm-accident-lawyers …,,,,7.24E+17,https://twitter.com/dangold59/status/724431567444054016,Farm Equipment Accident
,3/22/2016 18:40,0,0,"McCoy's Log: My father had a terrible accident with a piece of farm equipment shortly after my second youngest brother Orin"" was born.""",,,,7.12E+17,https://twitter.com/TBseason1/status/712423819856781312,Farm Equipment Accident
,2/22/2016 14:26,0,0,Update: Fatal Farm Equipment Accident http://www.wrebfm.com/2016/02/22/update-fatal-farm-equipment-accident/ …,,,,7.02E+17,https://twitter.com/wrebfm/status/701865727326875648,Farm Equipment Accident
,2/15/2016 17:44,0,0,I lost one in a farm equipment accident. ( This #WhyImSingleAgain tag has me slightly confused...),,,#WhyImSingleAgain,6.99E+17,https://twitter.com/GlennWiens/status/699378804221849600,Farm Equipment Accident
,12/29/2015 15:44,0,0,@tattoojo last time I shaven my legs it looked like a farm equipment accident lol still missed spots,,@tattoojo,,6.82E+17,https://twitter.com/purpIegirll/status/681953999294205953,Farm Equipment Accident
,12/24/2015 20:03,0,0,Serious accident with extrication E 126th st and Parkside dr. In area of Xmas show Reynolds Farm Equipment John... http://fb.me/Lheuh2HS ,,,,6.80E+17,https://twitter.com/CIFGI/status/680207288087478273,Farm Equipment Accident
,12/24/2015 2:05,0,0,@NicoSmith001 Hi Nico,,,,,,Farm Equipment Accident
,12/23/2015 11:45,0,0,Single-Vehicle Accident Totals Car And Damages Farm Equipment http://www.1380kcim.com/news/2015/single-vehicle-accident-totals-car-and-damages-farm-equipment/ …,,,,6.80E+17,https://twitter.com/1380KCIM/status/679719484152786945,Farm Equipment Accident
,11/29/2015 7:37,0,0,"@Selmer62VI @FoxNews why was a 12 year old using mechanized farm equipment?"" NO! On a farm EVERYONE works! It was an ACCIDENT!!""",,@Selmer62VI @FoxNews,,6.71E+17,https://twitter.com/FrancesMotley/status/670959868594028544,Farm Equipment Accident
,11/14/2015 16:45,1,0,Coroner called to scene of West Earl farm accident,,,,,,Farm Equipment Accident
,11/4/2015 12:36,3,0,An accident involving a piece of farm equipment downed power lines in East Petersburg,,,,,,Farm Equipment Accident
,10/26/2015 22:07,0,1,Tragic accident Involving farm equipment Killer origin #HalloweenHaiku https://instagram.com/p/9U0r-Px_d2/ ,,,#HalloweenHaiku,6.59E+17,https://twitter.com/caseyfphoto/status/658842371233333248,Farm Equipment Accident
,10/22/2015 12:02,0,0,Fatal Motor Vehicle Accident involving Farm Equipment occurred in Dodge County http://bit.ly/1QXLSQP ,,,,6.57E+17,https://twitter.com/CBS58/status/657240618414960640,Farm Equipment Accident
,10/14/2015 10:09,0,0,THREE GIRLS KILLED IN FARMING ACCIDENT IN ALBERTA: Farm equipment is dangerous. It is not a playground. This... http://fb.me/5rvfMVeFI ,,,,6.54E+17,https://twitter.com/farmwife/status/654313070043508736,Farm Equipment Accident
,9/28/2015 18:19,0,0,Rear ending farm equipment is the most common accident between cars and farm equipment. http://bit.ly/1h484fp ,,,,6.49E+17,https://twitter.com/WKWattorneys/status/648638065368412160,Farm Equipment Accident
,9/25/2015 14:22,0,0,Resident frees man trapped from accident with farm equipment http://fb.me/GqydNPQB ,,,,6.47E+17,https://twitter.com/wclo1230/status/647491457528414208,Farm Equipment Accident
,9/21/2015 8:37,0,0,@Iceman43944 Hi Tiaan,,,,,,Farm Equipment Accident
